Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
3628,Sulawesi Tenggara,2020/06/13 00:00:00+00,279,2,190,10,5,0,84,1.79211,68.10036,3628,7234
3629,Sulawesi Selatan,2020/06/13 00:00:00+00,2707,125,866,36,110,0,1731,4.06354,31.99113,3629,7235
3630,Sulawesi Tengah,2020/06/13 00:00:00+00,168,9,96,1,4,0,68,2.38095,57.14286,3630,7236
3631,Lampung,2020/06/13 00:00:00+00,165,12,111,2,11,0,43,6.66667,67.27273,3631,7237
3632,Riau,2020/06/13 00:00:00+00,125,5,109,1,6,0,10,4.80000,87.20000,3632,7238
3633,Maluku Utara,2020/06/13 00:00:00+00,302,17,40,0,22,0,240,7.28477,13.24503,3633,7239
3634,Maluku,2020/06/13 00:00:00+00,400,13,105,1,10,0,285,2.50000,26.25000,3634,7240
3635,Papua Barat,2020/06/13 00:00:00+00,205,5,86,0,3,1,116,1.46341,41.95122,3635,7241
3636,Papua,2020/06/13 00:00:00+00,1237,40,78,0,7,0,1152,0.56589,6.30558,3636,7242
3637,Sulawesi Barat,2020/06/13 00:00:00+00,97,0,70,4,2,0,25,2.06186,72.16495,3637,7243
3638,Nusa Tenggara Timur,2020/06/13 00:00:00+00,105,0,37,0,1,0,67,0.95238,35.23810,3638,7244
3639,Gorontalo,2020/06/13 00:00:00+00,185,4,80,1,8,1,97,4.32432,43.24324,3639,7245
3640,Indonesia,2020/06/13 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,3640,7246
3641,Aceh,2020/06/14 00:00:00+00,27,5,19,0,1,0,7,3.70370,70.37037,3641,7247
3642,Bali,2020/06/14 00:00:00+00,741,18,474,12,6,0,261,0.80972,63.96761,3642,7248
3643,Banten,2020/06/14 00:00:00+00,1240,9,440,22,79,0,721,6.37097,35.48387,3643,7249
3644,Kepulauan Bangka Belitung,2020/06/14 00:00:00+00,144,8,63,9,1,0,80,0.69444,43.75000,3644,7250
3645,Bengkulu,2020/06/14 00:00:00+00,101,3,58,0,6,1,37,5.94059,57.42574,3645,7251
3646,Daerah Istimewa Yogyakarta,2020/06/14 00:00:00+00,269,5,210,6,8,0,51,2.97398,78.06691,3646,7252
3647,DKI Jakarta,2020/06/14 00:00:00+00,8978,117,4089,249,555,7,4334,6.18178,45.54466,3647,7253
3648,Jambi,2020/06/14 00:00:00+00,108,0,37,0,0,0,71,0.00000,34.25926,3648,7254
3649,Jawa Barat,2020/06/14 00:00:00+00,2604,17,1135,42,161,0,1308,6.18280,43.58679,3649,7255
3650,Jawa Tengah,2020/06/14 00:00:00+00,2059,113,729,20,104,1,1226,5.05100,35.40554,3650,7256
3651,Jawa Timur,2020/06/14 00:00:00+00,7793,196,2192,75,600,11,5001,7.69922,28.12781,3651,7257
3652,Kalimantan Barat,2020/06/14 00:00:00+00,268,1,159,9,4,0,105,1.49254,59.32836,3652,7258
3653,Kalimantan Timur,2020/06/14 00:00:00+00,378,2,261,12,4,0,113,1.05820,69.04762,3653,7259
3654,Kalimantan Tengah,2020/06/14 00:00:00+00,586,0,232,17,33,3,321,5.63140,39.59044,3654,7260
3655,Kalimantan Selatan,2020/06/14 00:00:00+00,1887,70,231,30,125,5,1531,6.62427,12.24165,3655,7261
3656,Kalimantan Utara,2020/06/14 00:00:00+00,170,0,137,1,2,0,31,1.17647,80.58824,3656,7262
3657,Kepulauan Riau,2020/06/14 00:00:00+00,239,0,136,3,16,0,87,6.69456,56.90377,3657,7263
3658,Nusa Tenggara Barat,2020/06/14 00:00:00+00,915,11,577,36,33,0,305,3.60656,63.06011,3658,7264
3659,Sumatera Selatan,2020/06/14 00:00:00+00,1396,70,618,61,55,7,723,3.93983,44.26934,3659,7265
3660,Sumatera Barat,2020/06/14 00:00:00+00,681,7,423,12,30,1,228,4.40529,62.11454,3660,7266
3661,Sulawesi Utara,2020/06/14 00:00:00+00,658,7,101,2,56,0,501,8.51064,15.34954,3661,7267
3662,Sumatera Utara,2020/06/14 00:00:00+00,872,10,210,5,59,0,603,6.76606,24.08257,3662,7268
3663,Sulawesi Tenggara,2020/06/14 00:00:00+00,283,4,197,7,5,0,81,1.76678,69.61131,3663,7269
3664,Sulawesi Selatan,2020/06/14 00:00:00+00,2840,133,902,36,116,6,1822,4.08451,31.76056,3664,7270
3665,Sulawesi Tengah,2020/06/14 00:00:00+00,170,2,115,19,4,0,51,2.35294,67.64706,3665,7271
3666,Lampung,2020/06/14 00:00:00+00,166,1,114,3,12,1,40,7.22892,68.67470,3666,7272
3667,Riau,2020/06/14 00:00:00+00,125,0,109,0,6,0,10,4.80000,87.20000,3667,7273
3668,Maluku Utara,2020/06/14 00:00:00+00,310,8,48,8,22,0,240,7.09677,15.48387,3668,7274
3669,Maluku,2020/06/14 00:00:00+00,421,21,109,4,10,0,302,2.37530,25.89074,3669,7275
3670,Papua Barat,2020/06/14 00:00:00+00,208,3,87,1,3,0,118,1.44231,41.82692,3670,7276
3671,Papua,2020/06/14 00:00:00+00,1249,12,128,50,7,0,1114,0.56045,10.24820,3671,7277
3672,Sulawesi Barat,2020/06/14 00:00:00+00,98,1,71,1,2,0,25,2.04082,72.44898,3672,7278
3673,Nusa Tenggara Timur,2020/06/14 00:00:00+00,108,3,40,3,1,0,67,0.92593,37.03704,3673,7279
3674,Gorontalo,2020/06/14 00:00:00+00,185,0,80,0,8,0,97,4.32432,43.24324,3674,7280
3675,Indonesia,2020/06/14 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,3675,7281
3676,Aceh,2020/06/15 00:00:00+00,27,0,19,0,1,0,7,3.70370,70.37037,3676,7282
3677,Bali,2020/06/15 00:00:00+00,760,19,502,28,6,0,252,0.78947,66.05263,3677,7283
3678,Banten,2020/06/15 00:00:00+00,1243,3,460,20,79,0,704,6.35559,37.00724,3678,7284
3679,Kepulauan Bangka Belitung,2020/06/15 00:00:00+00,144,0,63,0,2,1,79,1.38889,43.75000,3679,7285
3680,Bengkulu,2020/06/15 00:00:00+00,101,0,62,4,6,0,33,5.94059,61.38614,3680,7286
3681,Daerah Istimewa Yogyakarta,2020/06/15 00:00:00+00,272,3,211,1,8,0,53,2.94118,77.57353,3681,7287
3682,DKI Jakarta,2020/06/15 00:00:00+00,9120,142,4195,106,557,2,4368,6.10746,45.99781,3682,7288
3683,Jambi,2020/06/15 00:00:00+00,108,0,37,0,0,0,71,0.00000,34.25926,3683,7289
3684,Jawa Barat,2020/06/15 00:00:00+00,2623,19,1142,7,162,1,1319,6.17613,43.53793,3684,7290
3685,Jawa Tengah,2020/06/15 00:00:00+00,2175,116,765,36,121,17,1289,5.56322,35.17241,3685,7291
3686,Jawa Timur,2020/06/15 00:00:00+00,8063,270,2254,62,616,16,5193,7.63984,27.95486,3686,7292
3687,Kalimantan Barat,2020/06/15 00:00:00+00,268,0,160,1,4,0,104,1.49254,59.70149,3687,7293
3688,Kalimantan Timur,2020/06/15 00:00:00+00,382,4,262,1,4,0,116,1.04712,68.58639,3688,7294
3689,Kalimantan Tengah,2020/06/15 00:00:00+00,631,45,232,0,37,4,362,5.86371,36.76704,3689,7295
3690,Kalimantan Selatan,2020/06/15 00:00:00+00,1953,66,247,16,131,6,1575,6.70763,12.64721,3690,7296
3691,Kalimantan Utara,2020/06/15 00:00:00+00,170,0,137,0,2,0,31,1.17647,80.58824,3691,7297
3692,Kepulauan Riau,2020/06/15 00:00:00+00,254,15,146,10,16,0,92,6.29921,57.48031,3692,7298
3693,Nusa Tenggara Barat,2020/06/15 00:00:00+00,937,22,608,31,35,2,294,3.73533,64.88794,3693,7299
3694,Sumatera Selatan,2020/06/15 00:00:00+00,1448,52,651,33,57,2,740,3.93646,44.95856,3694,7300
3695,Sumatera Barat,2020/06/15 00:00:00+00,681,0,423,0,30,0,228,4.40529,62.11454,3695,7301
3696,Sulawesi Utara,2020/06/15 00:00:00+00,676,18,108,7,56,0,512,8.28402,15.97633,3696,7302
3697,Sumatera Utara,2020/06/15 00:00:00+00,932,60,216,6,64,5,652,6.86695,23.17597,3697,7303
3698,Sulawesi Tenggara,2020/06/15 00:00:00+00,286,3,199,2,5,0,82,1.74825,69.58042,3698,7304
3699,Sulawesi Selatan,2020/06/15 00:00:00+00,2941,101,1044,142,123,7,1774,4.18225,35.49813,3699,7305
3700,Sulawesi Tengah,2020/06/15 00:00:00+00,171,1,121,6,4,0,46,2.33918,70.76023,3700,7306
3701,Lampung,2020/06/15 00:00:00+00,166,0,115,1,12,0,39,7.22892,69.27711,3701,7307
3702,Riau,2020/06/15 00:00:00+00,126,1,111,2,6,0,9,4.76190,88.09524,3702,7308
3703,Maluku Utara,2020/06/15 00:00:00+00,312,2,48,0,22,0,242,7.05128,15.38462,3703,7309
3704,Maluku,2020/06/15 00:00:00+00,452,31,109,0,11,1,332,2.43363,24.11504,3704,7310
3705,Papua Barat,2020/06/15 00:00:00+00,209,1,87,0,3,0,119,1.43541,41.62679,3705,7311
3706,Papua,2020/06/15 00:00:00+00,1249,0,191,63,7,0,1051,0.56045,15.29223,3706,7312
3707,Sulawesi Barat,2020/06/15 00:00:00+00,98,0,71,0,2,0,25,2.04082,72.44898,3707,7313
3708,Nusa Tenggara Timur,2020/06/15 00:00:00+00,108,0,40,0,1,0,67,0.92593,37.03704,3708,7314
3709,Gorontalo,2020/06/15 00:00:00+00,208,23,87,7,8,0,113,3.84615,41.82692,3709,7315
3710,Indonesia,2020/06/15 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,3710,7316
3711,Aceh,2020/06/16 00:00:00+00,27,0,20,1,1,0,6,3.70370,74.07407,3711,7317
3712,Bali,2020/06/16 00:00:00+00,782,22,510,8,6,0,266,0.76726,65.21739,3712,7318
3713,Banten,2020/06/16 00:00:00+00,1277,34,485,25,79,0,713,6.18637,37.97964,3713,7319
3714,Kepulauan Bangka Belitung,2020/06/16 00:00:00+00,145,1,63,0,3,1,79,2.06897,43.44828,3714,7320
3715,Bengkulu,2020/06/16 00:00:00+00,104,3,63,1,6,0,35,5.76923,60.57692,3715,7321
3716,Daerah Istimewa Yogyakarta,2020/06/16 00:00:00+00,273,1,213,2,8,0,52,2.93040,78.02198,3716,7322
3717,DKI Jakarta,2020/06/16 00:00:00+00,9222,101,4329,134,557,0,4336,6.03990,46.94209,3717,7323
3718,Jambi,2020/06/16 00:00:00+00,108,0,45,8,0,0,63,0.00000,41.66667,3718,7324
3719,Jawa Barat,2020/06/16 00:00:00+00,2662,40,1151,9,162,0,1349,6.08565,43.23817,3719,7325
3720,Jawa Tengah,2020/06/16 00:00:00+00,2231,56,795,30,121,0,1315,5.42358,35.63424,3720,7326
3721,Jawa Timur,2020/06/16 00:00:00+00,8308,245,2325,71,637,21,5346,7.66731,27.98507,3721,7327
3722,Kalimantan Barat,2020/06/16 00:00:00+00,270,2,167,7,4,0,99,1.48148,61.85185,3722,7328
3723,Kalimantan Timur,2020/06/16 00:00:00+00,392,10,275,13,4,0,113,1.02041,70.15306,3723,7329
3724,Kalimantan Tengah,2020/06/16 00:00:00+00,657,26,243,11,37,0,377,5.63166,36.98630,3724,7330
3725,Kalimantan Selatan,2020/06/16 00:00:00+00,2122,169,253,6,135,4,1734,6.36192,11.92271,3725,7331
3726,Kalimantan Utara,2020/06/16 00:00:00+00,171,1,137,0,2,0,32,1.16959,80.11696,3726,7332
3727,Kepulauan Riau,2020/06/16 00:00:00+00,254,0,149,3,16,0,89,6.29921,58.66142,3727,7333
3728,Nusa Tenggara Barat,2020/06/16 00:00:00+00,957,20,623,15,35,0,299,3.65726,65.09927,3728,7334
3729,Sumatera Selatan,2020/06/16 00:00:00+00,1498,50,670,19,57,0,771,3.80507,44.72630,3729,7335
3730,Sumatera Barat,2020/06/16 00:00:00+00,687,6,459,36,30,0,198,4.36681,66.81223,3730,7336
3731,Sulawesi Utara,2020/06/16 00:00:00+00,701,25,115,7,59,3,527,8.41655,16.40514,3731,7337
3732,Sumatera Utara,2020/06/16 00:00:00+00,957,25,222,6,66,2,669,6.89655,23.19749,3732,7338
3733,Sulawesi Tenggara,2020/06/16 00:00:00+00,291,5,203,4,5,0,83,1.71821,69.75945,3733,7339
3734,Sulawesi Selatan,2020/06/16 00:00:00+00,3116,175,1088,44,123,0,1905,3.94737,34.91656,3734,7340
3735,Sulawesi Tengah,2020/06/16 00:00:00+00,172,1,125,4,4,0,43,2.32558,72.67442,3735,7341
3736,Lampung,2020/06/16 00:00:00+00,166,0,116,1,12,0,38,7.22892,69.87952,3736,7342
3737,Riau,2020/06/16 00:00:00+00,126,0,111,0,6,0,9,4.76190,88.09524,3737,7343
3738,Maluku Utara,2020/06/16 00:00:00+00,312,3,48,0,22,0,242,7.05128,15.38462,3738,7344
3739,Maluku,2020/06/16 00:00:00+00,496,44,111,2,13,2,372,2.62097,22.37903,3739,7345
3740,Papua Barat,2020/06/16 00:00:00+00,212,3,94,7,3,0,115,1.41509,44.33962,3740,7346
3741,Papua,2020/06/16 00:00:00+00,1281,32,294,103,7,0,980,0.54645,22.95082,3741,7347
3742,Sulawesi Barat,2020/06/16 00:00:00+00,98,0,71,0,2,0,25,2.04082,72.44898,3742,7348
3743,Nusa Tenggara Timur,2020/06/16 00:00:00+00,108,0,40,0,1,0,67,0.92593,37.03704,3743,7349
3744,Gorontalo,2020/06/16 00:00:00+00,214,6,90,3,8,0,116,3.73832,42.05607,3744,7350
3745,Indonesia,2020/06/16 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,3745,7351
3746,Aceh,2020/06/17 00:00:00+00,37,10,20,0,2,1,15,5.40541,54.05405,3746,7352
3747,Bali,2020/06/17 00:00:00+00,829,47,542,32,6,0,281,0.72376,65.37998,3747,7353
3748,Banten,2020/06/17 00:00:00+00,1309,32,508,23,79,0,722,6.03514,38.80825,3748,7354
3749,Kepulauan Bangka Belitung,2020/06/17 00:00:00+00,147,2,68,5,3,0,76,2.04082,46.25850,3749,7355
3750,Bengkulu,2020/06/17 00:00:00+00,105,1,65,2,6,0,34,5.71429,61.90476,3750,7356
3751,Daerah Istimewa Yogyakarta,2020/06/17 00:00:00+00,276,3,216,3,8,0,52,2.89855,78.26087,3751,7357
3752,DKI Jakarta,2020/06/17 00:00:00+00,9349,127,4445,116,563,6,4341,6.02203,47.54519,3752,7358
3753,Jambi,2020/06/17 00:00:00+00,109,1,45,0,0,0,64,0.00000,41.28440,3753,7359
3754,Jawa Barat,2020/06/17 00:00:00+00,2703,41,1177,26,169,7,1357,6.25231,43.54421,3754,7360
3755,Jawa Tengah,2020/06/17 00:00:00+00,2346,115,860,65,121,0,1365,5.15772,36.65814,3755,7361
3756,Jawa Timur,2020/06/17 00:00:00+00,8533,225,2381,56,651,14,5501,7.62920,27.90343,3756,7362
3757,Kalimantan Barat,2020/06/17 00:00:00+00,282,12,167,0,4,0,111,1.41844,59.21986,3757,7363
3758,Kalimantan Timur,2020/06/17 00:00:00+00,397,5,292,17,4,0,101,1.00756,73.55164,3758,7364
3759,Kalimantan Tengah,2020/06/17 00:00:00+00,702,45,243,0,37,0,422,5.27066,34.61538,3759,7365
3760,Kalimantan Selatan,2020/06/17 00:00:00+00,2208,86,333,80,141,6,1734,6.38587,15.08152,3760,7366
3761,Kalimantan Utara,2020/06/17 00:00:00+00,171,0,145,8,2,0,24,1.16959,84.79532,3761,7367
3762,Kepulauan Riau,2020/06/17 00:00:00+00,263,9,161,12,16,0,86,6.08365,61.21673,3762,7368
3763,Nusa Tenggara Barat,2020/06/17 00:00:00+00,978,21,654,31,41,6,283,4.19223,66.87117,3763,7369
3764,Sumatera Selatan,2020/06/17 00:00:00+00,1541,43,682,12,61,4,798,3.95847,44.25698,3764,7370
3765,Sumatera Barat,2020/06/17 00:00:00+00,691,4,465,6,30,0,196,4.34153,67.29378,3765,7371
3766,Sulawesi Utara,2020/06/17 00:00:00+00,736,35,122,7,59,0,555,8.01630,16.57609,3766,7372
3767,Sumatera Utara,2020/06/17 00:00:00+00,970,13,227,5,67,1,676,6.90722,23.40206,3767,7373
3768,Sulawesi Tenggara,2020/06/17 00:00:00+00,292,1,203,0,5,0,84,1.71233,69.52055,3768,7374
3769,Sulawesi Selatan,2020/06/17 00:00:00+00,3200,84,1104,16,123,0,1973,3.84375,34.50000,3769,7375
3770,Sulawesi Tengah,2020/06/17 00:00:00+00,172,0,129,4,4,0,39,2.32558,75.00000,3770,7376
3771,Lampung,2020/06/17 00:00:00+00,169,3,117,1,12,0,40,7.10059,69.23077,3771,7377
3772,Riau,2020/06/17 00:00:00+00,128,2,112,1,6,0,10,4.68750,87.50000,3772,7378
3773,Maluku Utara,2020/06/17 00:00:00+00,322,7,48,0,22,0,252,6.83230,14.90683,3773,7379
3774,Maluku,2020/06/17 00:00:00+00,520,24,113,2,13,0,394,2.50000,21.73077,3774,7380
3775,Papua Barat,2020/06/17 00:00:00+00,214,2,96,2,3,0,115,1.40187,44.85981,3775,7381
3776,Papua,2020/06/17 00:00:00+00,1311,30,297,3,7,0,1007,0.53394,22.65446,3776,7382
3777,Sulawesi Barat,2020/06/17 00:00:00+00,99,1,76,5,2,0,21,2.02020,76.76768,3777,7383
3778,Nusa Tenggara Timur,2020/06/17 00:00:00+00,108,0,40,0,1,0,67,0.92593,37.03704,3778,7384
3779,Gorontalo,2020/06/17 00:00:00+00,214,0,90,0,8,0,116,3.73832,42.05607,3779,7385
3780,Indonesia,2020/06/17 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,3780,7386
3781,Aceh,2020/06/18 00:00:00+00,38,1,20,0,2,0,16,5.26316,52.63158,3781,7387
3782,Bali,2020/06/18 00:00:00+00,895,66,553,11,6,0,336,0.67039,61.78771,3782,7388
3783,Banten,2020/06/18 00:00:00+00,1327,15,535,27,79,0,713,5.95328,40.31650,3783,7389
3784,Kepulauan Bangka Belitung,2020/06/18 00:00:00+00,147,0,95,27,2,0,50,1.36054,64.62585,3784,7390
3785,Bengkulu,2020/06/18 00:00:00+00,105,0,65,0,6,0,34,5.71429,61.90476,3785,7391
3786,Daerah Istimewa Yogyakarta,2020/06/18 00:00:00+00,276,0,219,3,8,0,49,2.89855,79.34783,3786,7392
3787,DKI Jakarta,2020/06/18 00:00:00+00,9516,173,4573,128,578,15,4365,6.07398,48.05591,3787,7393
3788,Jambi,2020/06/18 00:00:00+00,109,0,45,0,0,0,64,0.00000,41.28440,3788,7394
3789,Jawa Barat,2020/06/18 00:00:00+00,2758,52,1231,54,171,2,1356,6.20015,44.63379,3789,7395
3790,Jawa Tengah,2020/06/18 00:00:00+00,2391,45,880,20,130,9,1381,5.43706,36.80468,3790,7396
3791,Jawa Timur,2020/06/18 00:00:00+00,8917,384,2459,78,664,13,5794,7.44645,27.57654,3791,7397
3792,Kalimantan Barat,2020/06/18 00:00:00+00,282,0,173,6,4,0,105,1.41844,61.34752,3792,7398
3793,Kalimantan Timur,2020/06/18 00:00:00+00,405,8,310,18,4,0,91,0.98765,76.54321,3793,7399
3794,Kalimantan Tengah,2020/06/18 00:00:00+00,738,36,282,39,44,6,412,5.96206,38.21138,3794,7400
3795,Kalimantan Selatan,2020/06/18 00:00:00+00,2326,118,347,14,150,9,1829,6.44884,14.91831,3795,7401
3796,Kalimantan Utara,2020/06/18 00:00:00+00,171,0,146,1,2,0,23,1.16959,85.38012,3796,7402
3797,Kepulauan Riau,2020/06/18 00:00:00+00,263,0,165,4,16,0,82,6.08365,62.73764,3797,7403
3798,Nusa Tenggara Barat,2020/06/18 00:00:00+00,1008,30,674,20,43,2,291,4.26587,66.86508,3798,7404
3799,Sumatera Selatan,2020/06/18 00:00:00+00,1596,55,708,26,64,3,824,4.01003,44.36090,3799,7405
3800,Sumatera Barat,2020/06/18 00:00:00+00,696,5,482,17,30,0,184,4.31034,69.25287,3800,7406
3801,Sulawesi Utara,2020/06/18 00:00:00+00,761,25,129,7,61,2,571,8.01577,16.95138,3801,7407
3802,Sumatera Utara,2020/06/18 00:00:00+00,993,23,234,7,67,0,692,6.74723,23.56495,3802,7408
3803,Sulawesi Tenggara,2020/06/18 00:00:00+00,326,34,203,0,5,0,118,1.53374,62.26994,3803,7409
3804,Sulawesi Selatan,2020/06/18 00:00:00+00,3366,166,1126,22,123,0,2117,3.65419,33.45217,3804,7410
3805,Sulawesi Tengah,2020/06/18 00:00:00+00,172,0,130,1,4,0,38,2.32558,75.58140,3805,7411
3806,Lampung,2020/06/18 00:00:00+00,171,2,118,1,12,0,41,7.01754,69.00585,3806,7412
3807,Riau,2020/06/18 00:00:00+00,134,6,113,1,8,2,13,5.97015,84.32836,3807,7413
3808,Maluku Utara,2020/06/18 00:00:00+00,343,21,49,1,22,0,272,6.41399,14.28571,3808,7414
3809,Maluku,2020/06/18 00:00:00+00,537,17,113,0,13,0,411,2.42086,21.04283,3809,7415
3810,Papua Barat,2020/06/18 00:00:00+00,219,5,118,22,3,0,98,1.36986,53.88128,3810,7416
3811,Papua,2020/06/18 00:00:00+00,1350,39,297,0,7,0,1046,0.51852,22.00000,3811,7417
3812,Sulawesi Barat,2020/06/18 00:00:00+00,104,5,76,0,2,0,26,1.92308,73.07692,3812,7418
3813,Nusa Tenggara Timur,2020/06/18 00:00:00+00,108,0,40,0,1,0,67,0.92593,37.03704,3813,7419
3814,Gorontalo,2020/06/18 00:00:00+00,214,0,90,0,8,0,116,3.73832,42.05607,3814,7420
3815,Indonesia,2020/06/18 00:00:00+00,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,3815,7421
3816,Aceh,2020/06/19 00:00:00+00,38,0,20,0,2,0,16,3.70370,74.07407,3816,7457
3817,Bali,2020/06/19 00:00:00+00,976,81,566,13,6,0,404,0.76726,65.21739,3817,7458
3818,Banten,2020/06/19 00:00:00+00,1331,4,538,3,79,0,714,6.18637,37.97964,3818,7459
3819,Kepulauan Bangka Belitung,2020/06/19 00:00:00+00,147,0,101,6,2,0,44,2.06897,43.44828,3819,7460
3820,Bengkulu,2020/06/19 00:00:00+00,107,2,68,3,8,2,31,5.76923,60.57692,3820,7461
3821,Daerah Istimewa Yogyakarta,2020/06/19 00:00:00+00,277,1,226,7,8,0,43,2.93040,78.02198,3821,7462
3822,DKI Jakarta,2020/06/19 00:00:00+00,9655,141,4699,126,578,0,4378,6.03990,46.94209,3822,7463
3823,Jambi,2020/06/19 00:00:00+00,112,3,46,1,0,0,66,0.00000,41.66667,3823,7464
3824,Jawa Barat,2020/06/19 00:00:00+00,2805,45,1261,30,171,0,1373,6.08565,43.23817,3824,7465
